run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-222212,levir_val_19.png,autumn,few_shot,0,levir_val_19__autumn__few_shot__v0.png,0.6324,0.0205,0.408,0.0257,0.51,0.4604,False,0.4902,18.094,,
20260706-222212,levir_val_19.png,autumn,cot,0,levir_val_19__autumn__cot__v0.png,0.6089,0.0241,0.9913,0.1084,0.4919,0.7727,False,0.6042,18.096,,
20260706-222212,levir_val_19.png,autumn,step_back,0,levir_val_19__autumn__step_back__v0.png,0.5803,0.023,0.9785,0.0876,0.4688,0.7612,False,0.5858,18.098,,
20260706-222212,levir_val_19.png,autumn,decomposed,0,levir_val_19__autumn__decomposed__v0.png,0.5907,0.0215,0.9527,0.0767,0.4769,0.7455,False,0.5843,18.093,,
20260706-222212,levir_val_19.png,autumn,kontext_guide,0,levir_val_19__autumn__kontext_guide__v0.png,0.9295,0.5346,0.976,0.117,0.8505,0.7673,False,0.8172,18.096,,
20260706-222212,levir_val_19.png,autumn,hybrid,0,levir_val_19__autumn__hybrid__v0.png,0.5414,0.0219,0.9883,0.0969,0.4375,0.7684,False,0.5699,18.098,,
20260706-222212,levir_val_19.png,winter,zero_shot,0,levir_val_19__winter__zero_shot__v0.png,0.5668,0.1001,0.0649,0.1665,0.4735,0.3241,False,0.4137,18.095,,
20260706-222212,levir_val_19.png,winter,contextual,0,levir_val_19__winter__contextual__v0.png,0.656,-0.0075,0.2244,0.122,0.5233,0.3927,False,0.471,18.099,,
20260706-222212,levir_val_19.png,winter,positive,0,levir_val_19__winter__positive__v0.png,0.6587,0.0018,0.2702,0.1692,0.5273,0.4274,False,0.4874,18.095,,
20260706-222212,levir_val_19.png,winter,negative,0,levir_val_19__winter__negative__v0.png,0.7206,0.02,0.5626,0.2295,0.5804,0.5887,False,0.5837,36.001,,
20260706-222212,levir_val_19.png,winter,few_shot,0,levir_val_19__winter__few_shot__v0.png,0.697,0.1574,0.402,0.155,0.5891,0.4898,False,0.5493,18.091,,
20260706-222212,levir_val_19.png,winter,cot,0,levir_val_19__winter__cot__v0.png,0.6777,0.0489,0.2633,0.1875,0.552,0.4285,False,0.5026,18.096,,
20260706-222212,levir_val_19.png,winter,step_back,0,levir_val_19__winter__step_back__v0.png,0.6232,-0.0017,0.3394,0.1187,0.4982,0.4494,False,0.4787,18.098,,
20260706-222212,levir_val_19.png,winter,decomposed,0,levir_val_19__winter__decomposed__v0.png,0.6352,-0.0054,0.3041,0.2233,0.5071,0.4579,False,0.4874,18.103,,
20260706-222212,levir_val_19.png,winter,kontext_guide,0,levir_val_19__winter__kontext_guide__v0.png,0.6829,0.2872,0.21,0.1541,0.6038,0.3935,False,0.5197,18.1,,
20260706-222212,levir_val_19.png,winter,hybrid,0,levir_val_19__winter__hybrid__v0.png,0.6971,-0.0149,0.2605,0.2083,0.5547,0.4323,False,0.5057,18.1,,
