run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-131826,levir_val_25.png,winter,zero_shot,0,levir_val_25__winter__zero_shot__v0.png,0.9415,0.6683,0.7309,0.1895,0.8869,0.6628,False,0.7972,18.155,,
20260706-131826,levir_val_25.png,winter,contextual,0,levir_val_25__winter__contextual__v0.png,0.8968,0.5779,0.6824,0.2934,0.833,0.6645,False,0.7656,18.156,,
20260706-131826,levir_val_25.png,winter,positive,0,levir_val_25__winter__positive__v0.png,0.9074,0.5907,0.7062,0.3006,0.8441,0.6783,False,0.7777,18.155,,
20260706-131826,levir_val_25.png,winter,negative,0,levir_val_25__winter__negative__v0.png,0.7838,0.3805,0.5028,0.191,0.7031,0.5492,False,0.6415,36.114,,
20260706-131826,levir_val_25.png,winter,few_shot,0,levir_val_25__winter__few_shot__v0.png,0.9259,0.6616,0.7978,0.3249,0.873,0.7301,False,0.8159,18.156,,
20260706-131826,levir_val_25.png,winter,cot,0,levir_val_25__winter__cot__v0.png,0.9137,0.6293,0.6864,0.2953,0.8568,0.667,False,0.7809,18.155,,
20260706-131826,levir_val_25.png,winter,kontext_guide,0,levir_val_25__winter__kontext_guide__v0.png,0.9177,0.6171,0.6656,0.2995,0.8576,0.6577,False,0.7776,18.153,,
20260706-131826,levir_val_25.png,winter,hybrid,0,levir_val_25__winter__hybrid__v0.png,0.755,0.3497,0.5131,0.1547,0.6739,0.5452,False,0.6225,36.117,,
20260706-131826,levir_val_25.png,deep_winter,zero_shot,0,levir_val_25__deep_winter__zero_shot__v0.png,0.9326,0.1324,0.298,0.0868,0.7726,0.4207,False,0.6318,18.149,,
20260706-131826,levir_val_25.png,deep_winter,contextual,0,levir_val_25__deep_winter__contextual__v0.png,0.8529,0.4478,0.5981,0.2707,0.7719,0.6167,False,0.7098,18.153,,
20260706-131826,levir_val_25.png,deep_winter,positive,0,levir_val_25__deep_winter__positive__v0.png,0.8682,0.4716,0.6428,0.2982,0.7889,0.646,False,0.7317,18.154,,
20260706-131826,levir_val_25.png,deep_winter,negative,0,levir_val_25__deep_winter__negative__v0.png,0.724,0.349,0.7902,0.2506,0.649,0.7077,False,0.6725,36.111,,
20260706-131826,levir_val_25.png,deep_winter,few_shot,0,levir_val_25__deep_winter__few_shot__v0.png,0.8819,0.4969,0.5958,0.3092,0.8049,0.6252,False,0.733,18.157,,
20260706-131826,levir_val_25.png,deep_winter,cot,0,levir_val_25__deep_winter__cot__v0.png,0.838,0.4507,0.6951,0.2577,0.7605,0.662,False,0.7211,18.157,,
20260706-131826,levir_val_25.png,deep_winter,kontext_guide,0,levir_val_25__deep_winter__kontext_guide__v0.png,0.8509,0.463,0.6198,0.2872,0.7733,0.6317,False,0.7167,18.156,,
20260706-131826,levir_val_25.png,deep_winter,hybrid,0,levir_val_25__deep_winter__hybrid__v0.png,0.7039,0.3496,0.6286,0.2483,0.633,0.6264,False,0.6304,36.119,,
20260706-131826,levir_val_31.png,summer,zero_shot,0,levir_val_31__summer__zero_shot__v0.png,0.9429,0.7054,0.9633,,0.8954,0.9633,False,0.9226,18.154,,
20260706-131826,levir_val_31.png,summer,contextual,0,levir_val_31__summer__contextual__v0.png,0.9489,0.7572,0.9738,,0.9106,0.9738,False,0.9359,18.153,,
20260706-131826,levir_val_31.png,summer,positive,0,levir_val_31__summer__positive__v0.png,0.9284,0.7608,0.9852,,0.8949,0.9852,False,0.931,18.153,,
20260706-131826,levir_val_31.png,summer,negative,0,levir_val_31__summer__negative__v0.png,0.8605,0.6262,0.995,,0.8136,0.995,False,0.8862,36.115,,
20260706-131826,levir_val_31.png,summer,few_shot,0,levir_val_31__summer__few_shot__v0.png,0.8756,0.6145,0.993,,0.8234,0.993,False,0.8912,18.154,,
20260706-131826,levir_val_31.png,summer,cot,0,levir_val_31__summer__cot__v0.png,0.8432,0.6142,0.994,,0.7974,0.994,False,0.876,18.154,,
20260706-131826,levir_val_31.png,summer,kontext_guide,0,levir_val_31__summer__kontext_guide__v0.png,0.9234,0.7736,0.9817,,0.8934,0.9817,False,0.9287,18.152,,
20260706-131826,levir_val_31.png,summer,hybrid,0,levir_val_31__summer__hybrid__v0.png,0.8354,0.451,0.9952,,0.7585,0.9952,False,0.8532,36.116,,
20260706-131826,levir_val_31.png,autumn,zero_shot,0,levir_val_31__autumn__zero_shot__v0.png,0.282,0.0912,0.9999,0.1863,0.2438,0.7965,True,0.0,18.153,,
20260706-131826,levir_val_31.png,autumn,contextual,0,levir_val_31__autumn__contextual__v0.png,0.858,0.5859,0.9975,0.1987,0.8036,0.7984,False,0.8015,18.152,,
20260706-131826,levir_val_31.png,autumn,positive,0,levir_val_31__autumn__positive__v0.png,0.8479,0.5872,0.999,0.2213,0.7958,0.8048,False,0.7994,18.151,,
20260706-131826,levir_val_31.png,autumn,negative,0,levir_val_31__autumn__negative__v0.png,0.7208,0.2757,0.9994,0.2067,0.6318,0.8014,False,0.6996,36.117,,
20260706-131826,levir_val_31.png,autumn,few_shot,0,levir_val_31__autumn__few_shot__v0.png,0.8593,0.5864,0.9976,0.1956,0.8047,0.7977,False,0.8019,18.154,,
20260706-131826,levir_val_31.png,autumn,cot,0,levir_val_31__autumn__cot__v0.png,0.8558,0.5511,0.9984,0.1978,0.7949,0.7986,False,0.7964,18.156,,
20260706-131826,levir_val_31.png,autumn,kontext_guide,0,levir_val_31__autumn__kontext_guide__v0.png,0.8671,0.6397,0.9995,0.2411,0.8216,0.81,False,0.817,18.152,,
20260706-131826,levir_val_31.png,autumn,hybrid,0,levir_val_31__autumn__hybrid__v0.png,0.733,0.2446,0.9993,0.2137,0.6353,0.8031,False,0.7024,36.116,,
